road_id,location,vehicle_count,avg_speed,date_time,zone_name
R001,Madhapur,1813,39,2026-05-24 21:00,West Hyderabad
R002,Banjara Hills,1197,28,2026-05-24 21:00,Central City
R003,Secunderabad,1900,27,2026-05-24 21:00,North Hyderabad
R001,Madhapur,1045,31,2026-05-24 22:00,West Hyderabad
R002,Banjara Hills,1376,29,2026-05-24 22:00,Central City
R003,Secunderabad,1936,29,2026-05-24 22:00,North Hyderabad
R001,Madhapur,1797,23,2026-05-24 23:00,West Hyderabad
R002,Banjara Hills,1910,33,2026-05-24 23:00,Central City
R003,Secunderabad,1191,35,2026-05-24 23:00,North Hyderabad
R001,Madhapur,1253,31,2026-05-25 00:00,West Hyderabad
R002,Banjara Hills,1180,24,2026-05-25 00:00,Central City
R003,Secunderabad,1967,21,2026-05-25 00:00,North Hyderabad
R001,Madhapur,1976,37,2026-05-25 01:00,West Hyderabad
R002,Banjara Hills,1462,35,2026-05-25 01:00,Central City
R003,Secunderabad,1315,40,2026-05-25 01:00,North Hyderabad
R001,Madhapur,932,25,2026-05-25 02:00,West Hyderabad
R002,Banjara Hills,1619,21,2026-05-25 02:00,Central City
R003,Secunderabad,874,22,2026-05-25 02:00,North Hyderabad
R001,Madhapur,851,32,2026-05-25 03:00,West Hyderabad
R002,Banjara Hills,1459,36,2026-05-25 03:00,Central City
R003,Secunderabad,1038,34,2026-05-25 03:00,North Hyderabad
R001,Madhapur,1055,25,2026-05-25 04:00,West Hyderabad
R002,Banjara Hills,870,24,2026-05-25 04:00,Central City
R003,Secunderabad,1000,39,2026-05-25 04:00,North Hyderabad
R001,Madhapur,829,38,2026-05-25 05:00,West Hyderabad
R002,Banjara Hills,1811,31,2026-05-25 05:00,Central City
R003,Secunderabad,971,22,2026-05-25 05:00,North Hyderabad
R001,Madhapur,1515,20,2026-05-25 06:00,West Hyderabad
R002,Banjara Hills,1916,27,2026-05-25 06:00,Central City
R003,Secunderabad,1556,33,2026-05-25 06:00,North Hyderabad
R001,Madhapur,1056,20,2026-05-25 07:00,West Hyderabad
R002,Banjara Hills,936,38,2026-05-25 07:00,Central City
R003,Secunderabad,1602,33,2026-05-25 07:00,North Hyderabad
R001,Madhapur,978,22,2026-05-25 08:00,West Hyderabad
R002,Banjara Hills,1114,24,2026-05-25 08:00,Central City
R003,Secunderabad,1389,20,2026-05-25 08:00,North Hyderabad
R001,Madhapur,1353,21,2026-05-25 09:00,West Hyderabad
R002,Banjara Hills,1205,26,2026-05-25 09:00,Central City
R003,Secunderabad,1061,33,2026-05-25 09:00,North Hyderabad
R001,Madhapur,1681,27,2026-05-25 10:00,West Hyderabad
R002,Banjara Hills,1622,24,2026-05-25 10:00,Central City
R003,Secunderabad,938,27,2026-05-25 10:00,North Hyderabad
R001,Madhapur,960,20,2026-05-25 11:00,West Hyderabad
R002,Banjara Hills,907,23,2026-05-25 11:00,Central City
R003,Secunderabad,845,24,2026-05-25 11:00,North Hyderabad
R001,Madhapur,1066,22,2026-05-25 12:00,West Hyderabad
R002,Banjara Hills,1487,22,2026-05-25 12:00,Central City
R003,Secunderabad,962,21,2026-05-25 12:00,North Hyderabad
R001,Madhapur,1479,24,2026-05-25 13:00,West Hyderabad
R002,Banjara Hills,1545,33,2026-05-25 13:00,Central City
R003,Secunderabad,822,33,2026-05-25 13:00,North Hyderabad
R001,Madhapur,1412,40,2026-05-25 14:00,West Hyderabad
R002,Banjara Hills,1739,29,2026-05-25 14:00,Central City
R003,Secunderabad,1665,33,2026-05-25 14:00,North Hyderabad
R001,Madhapur,896,37,2026-05-25 15:00,West Hyderabad
R002,Banjara Hills,1260,28,2026-05-25 15:00,Central City
R003,Secunderabad,1031,31,2026-05-25 15:00,North Hyderabad
R001,Madhapur,1379,36,2026-05-25 16:00,West Hyderabad
R002,Banjara Hills,1501,26,2026-05-25 16:00,Central City
R003,Secunderabad,1099,31,2026-05-25 16:00,North Hyderabad
R001,Madhapur,1457,36,2026-05-25 17:00,West Hyderabad
R002,Banjara Hills,880,24,2026-05-25 17:00,Central City
R003,Secunderabad,1093,35,2026-05-25 17:00,North Hyderabad
R001,Madhapur,1739,21,2026-05-25 18:00,West Hyderabad
R002,Banjara Hills,842,23,2026-05-25 18:00,Central City
R003,Secunderabad,1245,21,2026-05-25 18:00,North Hyderabad
R001,Madhapur,1015,38,2026-05-25 19:00,West Hyderabad
R002,Banjara Hills,1945,28,2026-05-25 19:00,Central City
R003,Secunderabad,1191,29,2026-05-25 19:00,North Hyderabad
R001,Madhapur,1785,35,2026-05-25 20:00,West Hyderabad
R002,Banjara Hills,1102,39,2026-05-25 20:00,Central City
R003,Secunderabad,950,40,2026-05-25 20:00,North Hyderabad
R001,Madhapur,1921,35,2026-05-25 21:00,West Hyderabad
R002,Banjara Hills,1092,38,2026-05-25 21:00,Central City
R003,Secunderabad,1504,37,2026-05-25 21:00,North Hyderabad
R001,Madhapur,1795,27,2026-05-25 22:00,West Hyderabad
R002,Banjara Hills,1796,35,2026-05-25 22:00,Central City
R003,Secunderabad,1068,37,2026-05-25 22:00,North Hyderabad
R001,Madhapur,1000,24,2026-05-25 23:00,West Hyderabad
R002,Banjara Hills,1251,40,2026-05-25 23:00,Central City
R003,Secunderabad,847,26,2026-05-25 23:00,North Hyderabad
R001,Madhapur,1724,28,2026-05-26 00:00,West Hyderabad
R002,Banjara Hills,829,31,2026-05-26 00:00,Central City
R003,Secunderabad,829,39,2026-05-26 00:00,North Hyderabad
R001,Madhapur,1789,32,2026-05-26 01:00,West Hyderabad
R002,Banjara Hills,1232,29,2026-05-26 01:00,Central City
R003,Secunderabad,841,25,2026-05-26 01:00,North Hyderabad
R001,Madhapur,1957,37,2026-05-26 02:00,West Hyderabad
R002,Banjara Hills,1418,25,2026-05-26 02:00,Central City
R003,Secunderabad,1004,24,2026-05-26 02:00,North Hyderabad
R001,Madhapur,1669,25,2026-05-26 03:00,West Hyderabad
R002,Banjara Hills,1487,38,2026-05-26 03:00,Central City
R003,Secunderabad,810,30,2026-05-26 03:00,North Hyderabad
R001,Madhapur,1254,33,2026-05-26 04:00,West Hyderabad
R002,Banjara Hills,1420,33,2026-05-26 04:00,Central City
R003,Secunderabad,1839,35,2026-05-26 04:00,North Hyderabad
R001,Madhapur,1911,36,2026-05-26 05:00,West Hyderabad
R002,Banjara Hills,1037,31,2026-05-26 05:00,Central City
R003,Secunderabad,1138,33,2026-05-26 05:00,North Hyderabad
R001,Madhapur,1625,37,2026-05-26 06:00,West Hyderabad
R002,Banjara Hills,1219,21,2026-05-26 06:00,Central City
R003,Secunderabad,1068,35,2026-05-26 06:00,North Hyderabad
R001,Madhapur,1465,33,2026-05-26 07:00,West Hyderabad
R002,Banjara Hills,1887,28,2026-05-26 07:00,Central City
R003,Secunderabad,1480,30,2026-05-26 07:00,North Hyderabad
R001,Madhapur,894,23,2026-05-26 08:00,West Hyderabad
R002,Banjara Hills,1372,27,2026-05-26 08:00,Central City
R003,Secunderabad,1009,33,2026-05-26 08:00,North Hyderabad
R001,Madhapur,1669,29,2026-05-26 09:00,West Hyderabad
R002,Banjara Hills,827,40,2026-05-26 09:00,Central City
R003,Secunderabad,905,31,2026-05-26 09:00,North Hyderabad
R001,Madhapur,1708,38,2026-05-26 10:00,West Hyderabad
R002,Banjara Hills,865,21,2026-05-26 10:00,Central City
R003,Secunderabad,1893,34,2026-05-26 10:00,North Hyderabad
R001,Madhapur,1417,27,2026-05-26 11:00,West Hyderabad
R002,Banjara Hills,1265,29,2026-05-26 11:00,Central City
R003,Secunderabad,887,20,2026-05-26 11:00,North Hyderabad
R001,Madhapur,980,25,2026-05-26 12:00,West Hyderabad
R002,Banjara Hills,1135,38,2026-05-26 12:00,Central City
R003,Secunderabad,925,21,2026-05-26 12:00,North Hyderabad
R001,Madhapur,1823,34,2026-05-26 13:00,West Hyderabad
R002,Banjara Hills,1901,24,2026-05-26 13:00,Central City
R003,Secunderabad,1498,22,2026-05-26 13:00,North Hyderabad
R001,Madhapur,1055,28,2026-05-26 14:00,West Hyderabad
R002,Banjara Hills,1565,37,2026-05-26 14:00,Central City
R003,Secunderabad,1204,29,2026-05-26 14:00,North Hyderabad
R001,Madhapur,2000,35,2026-05-26 15:00,West Hyderabad
R002,Banjara Hills,983,34,2026-05-26 15:00,Central City
R003,Secunderabad,1477,30,2026-05-26 15:00,North Hyderabad
R001,Madhapur,1435,24,2026-05-26 16:00,West Hyderabad
R002,Banjara Hills,1192,24,2026-05-26 16:00,Central City
R003,Secunderabad,1067,35,2026-05-26 16:00,North Hyderabad
R001,Madhapur,1692,21,2026-05-26 17:00,West Hyderabad
R002,Banjara Hills,1976,21,2026-05-26 17:00,Central City
R003,Secunderabad,1562,35,2026-05-26 17:00,North Hyderabad
R001,Madhapur,1681,20,2026-05-26 18:00,West Hyderabad
R002,Banjara Hills,1762,29,2026-05-26 18:00,Central City
R003,Secunderabad,1313,32,2026-05-26 18:00,North Hyderabad
R001,Madhapur,802,21,2026-05-26 19:00,West Hyderabad
R002,Banjara Hills,1980,22,2026-05-26 19:00,Central City
R003,Secunderabad,874,30,2026-05-26 19:00,North Hyderabad
R001,Madhapur,1818,20,2026-05-26 20:00,West Hyderabad
R002,Banjara Hills,1477,35,2026-05-26 20:00,Central City
R003,Secunderabad,1886,32,2026-05-26 20:00,North Hyderabad
R001,Madhapur,1720,35,2026-05-26 21:00,West Hyderabad
R002,Banjara Hills,1865,28,2026-05-26 21:00,Central City
R003,Secunderabad,1092,38,2026-05-26 21:00,North Hyderabad
R001,Madhapur,1709,25,2026-05-26 22:00,West Hyderabad
R002,Banjara Hills,1212,33,2026-05-26 22:00,Central City
R003,Secunderabad,1657,32,2026-05-26 22:00,North Hyderabad
R001,Madhapur,1560,30,2026-05-26 23:00,West Hyderabad
R002,Banjara Hills,948,40,2026-05-26 23:00,Central City
R003,Secunderabad,1685,31,2026-05-26 23:00,North Hyderabad
R001,Madhapur,1163,34,2026-05-27 00:00,West Hyderabad
R002,Banjara Hills,1193,32,2026-05-27 00:00,Central City
R003,Secunderabad,1929,36,2026-05-27 00:00,North Hyderabad
R001,Madhapur,1713,38,2026-05-27 01:00,West Hyderabad
R002,Banjara Hills,1481,26,2026-05-27 01:00,Central City
R003,Secunderabad,1444,37,2026-05-27 01:00,North Hyderabad
R001,Madhapur,1335,40,2026-05-27 02:00,West Hyderabad
R002,Banjara Hills,1676,24,2026-05-27 02:00,Central City
R003,Secunderabad,1427,20,2026-05-27 02:00,North Hyderabad
R001,Madhapur,1097,28,2026-05-27 03:00,West Hyderabad
R002,Banjara Hills,865,37,2026-05-27 03:00,Central City
R003,Secunderabad,1900,30,2026-05-27 03:00,North Hyderabad
R001,Madhapur,1702,20,2026-05-27 04:00,West Hyderabad
R002,Banjara Hills,1400,23,2026-05-27 04:00,Central City
R003,Secunderabad,1160,20,2026-05-27 04:00,North Hyderabad
R001,Madhapur,1008,32,2026-05-27 05:00,West Hyderabad
R002,Banjara Hills,1851,38,2026-05-27 05:00,Central City
R003,Secunderabad,853,23,2026-05-27 05:00,North Hyderabad
R001,Madhapur,1863,33,2026-05-27 06:00,West Hyderabad
R002,Banjara Hills,1307,24,2026-05-27 06:00,Central City
R003,Secunderabad,2000,35,2026-05-27 06:00,North Hyderabad
R001,Madhapur,945,26,2026-05-27 07:00,West Hyderabad
R002,Banjara Hills,1977,35,2026-05-27 07:00,Central City
R003,Secunderabad,1643,21,2026-05-27 07:00,North Hyderabad
R001,Madhapur,1166,21,2026-05-27 08:00,West Hyderabad
R002,Banjara Hills,1467,30,2026-05-27 08:00,Central City
R003,Secunderabad,1099,35,2026-05-27 08:00,North Hyderabad
R001,Madhapur,1194,40,2026-05-27 09:00,West Hyderabad
R002,Banjara Hills,1242,30,2026-05-27 09:00,Central City
R003,Secunderabad,1015,21,2026-05-27 09:00,North Hyderabad
R001,Madhapur,1169,28,2026-05-27 10:00,West Hyderabad
R002,Banjara Hills,1771,35,2026-05-27 10:00,Central City
R003,Secunderabad,1439,20,2026-05-27 10:00,North Hyderabad
R001,Madhapur,1364,22,2026-05-27 11:00,West Hyderabad
R002,Banjara Hills,1366,21,2026-05-27 11:00,Central City
R003,Secunderabad,1924,25,2026-05-27 11:00,North Hyderabad
R001,Madhapur,1373,32,2026-05-27 12:00,West Hyderabad
R002,Banjara Hills,1343,27,2026-05-27 12:00,Central City
R003,Secunderabad,1572,23,2026-05-27 12:00,North Hyderabad
R001,Madhapur,1590,28,2026-05-27 13:00,West Hyderabad
R002,Banjara Hills,1247,27,2026-05-27 13:00,Central City
R003,Secunderabad,1625,37,2026-05-27 13:00,North Hyderabad
R001,Madhapur,1867,23,2026-05-27 14:00,West Hyderabad
R002,Banjara Hills,1507,21,2026-05-27 14:00,Central City
R003,Secunderabad,1519,22,2026-05-27 14:00,North Hyderabad
R001,Madhapur,1326,28,2026-05-27 15:00,West Hyderabad
R002,Banjara Hills,1075,30,2026-05-27 15:00,Central City
R003,Secunderabad,829,32,2026-05-27 15:00,North Hyderabad
R001,Madhapur,1097,31,2026-05-27 16:00,West Hyderabad
R002,Banjara Hills,869,31,2026-05-27 16:00,Central City
R003,Secunderabad,1148,29,2026-05-27 16:00,North Hyderabad
R001,Madhapur,881,32,2026-05-27 17:00,West Hyderabad
R002,Banjara Hills,1660,29,2026-05-27 17:00,Central City
R003,Secunderabad,1014,25,2026-05-27 17:00,North Hyderabad
R001,Madhapur,878,29,2026-05-27 18:00,West Hyderabad
R002,Banjara Hills,1449,22,2026-05-27 18:00,Central City
R003,Secunderabad,1104,20,2026-05-27 18:00,North Hyderabad
R001,Madhapur,1037,31,2026-05-27 19:00,West Hyderabad
R002,Banjara Hills,1981,27,2026-05-27 19:00,Central City
R003,Secunderabad,1648,32,2026-05-27 19:00,North Hyderabad
R001,Madhapur,1979,37,2026-05-27 20:00,West Hyderabad
R002,Banjara Hills,1663,31,2026-05-27 20:00,Central City
R003,Secunderabad,1217,20,2026-05-27 20:00,North Hyderabad
R001,Madhapur,1005,31,2026-05-27 21:00,West Hyderabad
R002,Banjara Hills,1965,21,2026-05-27 21:00,Central City
R003,Secunderabad,1389,20,2026-05-27 21:00,North Hyderabad
R001,Madhapur,1913,28,2026-05-27 22:00,West Hyderabad
R002,Banjara Hills,1303,26,2026-05-27 22:00,Central City
R003,Secunderabad,1256,33,2026-05-27 22:00,North Hyderabad
R001,Madhapur,1347,27,2026-05-27 23:00,West Hyderabad
R002,Banjara Hills,1662,34,2026-05-27 23:00,Central City
R003,Secunderabad,1776,21,2026-05-27 23:00,North Hyderabad
R001,Madhapur,1302,20,2026-05-28 00:00,West Hyderabad
R002,Banjara Hills,1490,25,2026-05-28 00:00,Central City
R003,Secunderabad,1002,40,2026-05-28 00:00,North Hyderabad
R001,Madhapur,835,21,2026-05-28 01:00,West Hyderabad
R002,Banjara Hills,1921,29,2026-05-28 01:00,Central City
R003,Secunderabad,934,36,2026-05-28 01:00,North Hyderabad
R001,Madhapur,982,20,2026-05-28 02:00,West Hyderabad
R002,Banjara Hills,1456,34,2026-05-28 02:00,Central City
R003,Secunderabad,1968,37,2026-05-28 02:00,North Hyderabad
R001,Madhapur,1610,26,2026-05-28 03:00,West Hyderabad
R002,Banjara Hills,946,35,2026-05-28 03:00,Central City
R003,Secunderabad,1801,25,2026-05-28 03:00,North Hyderabad
R001,Madhapur,1104,21,2026-05-28 04:00,West Hyderabad
R002,Banjara Hills,1588,30,2026-05-28 04:00,Central City
R003,Secunderabad,1623,20,2026-05-28 04:00,North Hyderabad
R001,Madhapur,1582,30,2026-05-28 05:00,West Hyderabad
R002,Banjara Hills,1520,27,2026-05-28 05:00,Central City
R003,Secunderabad,1420,36,2026-05-28 05:00,North Hyderabad
R001,Madhapur,837,34,2026-05-28 06:00,West Hyderabad
R002,Banjara Hills,1209,28,2026-05-28 06:00,Central City
R003,Secunderabad,1849,26,2026-05-28 06:00,North Hyderabad
R001,Madhapur,1769,20,2026-05-28 07:00,West Hyderabad
R002,Banjara Hills,1586,37,2026-05-28 07:00,Central City
R003,Secunderabad,1835,33,2026-05-28 07:00,North Hyderabad
R001,Madhapur,1188,24,2026-05-28 08:00,West Hyderabad
R002,Banjara Hills,1386,20,2026-05-28 08:00,Central City
R003,Secunderabad,1005,22,2026-05-28 08:00,North Hyderabad
R001,Madhapur,986,26,2026-05-28 09:00,West Hyderabad
R002,Banjara Hills,1701,37,2026-05-28 09:00,Central City
R003,Secunderabad,1124,38,2026-05-28 09:00,North Hyderabad
R001,Madhapur,1357,28,2026-05-28 10:00,West Hyderabad
R002,Banjara Hills,928,33,2026-05-28 10:00,Central City
R003,Secunderabad,1165,28,2026-05-28 10:00,North Hyderabad
R001,Madhapur,1176,39,2026-05-28 11:00,West Hyderabad
R002,Banjara Hills,1622,26,2026-05-28 11:00,Central City
R003,Secunderabad,1438,23,2026-05-28 11:00,North Hyderabad
R001,Madhapur,848,30,2026-05-28 12:00,West Hyderabad
R002,Banjara Hills,862,31,2026-05-28 12:00,Central City
R003,Secunderabad,1166,27,2026-05-28 12:00,North Hyderabad
R001,Madhapur,1011,29,2026-05-28 13:00,West Hyderabad
R002,Banjara Hills,1785,27,2026-05-28 13:00,Central City
R003,Secunderabad,1475,23,2026-05-28 13:00,North Hyderabad
R001,Madhapur,1162,37,2026-05-28 14:00,West Hyderabad
R002,Banjara Hills,1714,37,2026-05-28 14:00,Central City
R003,Secunderabad,1984,39,2026-05-28 14:00,North Hyderabad
R001,Madhapur,1259,26,2026-05-28 15:00,West Hyderabad
R002,Banjara Hills,1857,20,2026-05-28 15:00,Central City
R003,Secunderabad,1633,26,2026-05-28 15:00,North Hyderabad
R001,Madhapur,1904,28,2026-05-28 16:00,West Hyderabad
R002,Banjara Hills,1500,22,2026-05-28 16:00,Central City
R003,Secunderabad,1391,37,2026-05-28 16:00,North Hyderabad
R001,Madhapur,1879,22,2026-05-28 17:00,West Hyderabad
R002,Banjara Hills,1645,38,2026-05-28 17:00,Central City
R003,Secunderabad,1298,29,2026-05-28 17:00,North Hyderabad
R001,Madhapur,1746,29,2026-05-28 18:00,West Hyderabad
R002,Banjara Hills,1519,27,2026-05-28 18:00,Central City
R003,Secunderabad,1382,22,2026-05-28 18:00,North Hyderabad
R001,Madhapur,1157,35,2026-05-28 19:00,West Hyderabad
R002,Banjara Hills,1479,30,2026-05-28 19:00,Central City
R003,Secunderabad,973,32,2026-05-28 19:00,North Hyderabad
R001,Madhapur,1633,34,2026-05-28 20:00,West Hyderabad
R002,Banjara Hills,1795,31,2026-05-28 20:00,Central City
R003,Secunderabad,1837,25,2026-05-28 20:00,North Hyderabad
R001,Madhapur,1025,39,2026-05-28 21:00,West Hyderabad
R002,Banjara Hills,1730,21,2026-05-28 21:00,Central City
R003,Secunderabad,1861,23,2026-05-28 21:00,North Hyderabad
R001,Madhapur,1691,27,2026-05-28 22:00,West Hyderabad
R002,Banjara Hills,1910,30,2026-05-28 22:00,Central City
R003,Secunderabad,904,40,2026-05-28 22:00,North Hyderabad
R001,Madhapur,1040,35,2026-05-28 23:00,West Hyderabad
R002,Banjara Hills,1036,32,2026-05-28 23:00,Central City
R003,Secunderabad,1297,40,2026-05-28 23:00,North Hyderabad
R001,Madhapur,1159,31,2026-05-29 00:00,West Hyderabad
R002,Banjara Hills,1478,39,2026-05-29 00:00,Central City
R003,Secunderabad,1602,25,2026-05-29 00:00,North Hyderabad
R001,Madhapur,1586,35,2026-05-29 01:00,West Hyderabad
R002,Banjara Hills,1183,36,2026-05-29 01:00,Central City
R003,Secunderabad,1569,30,2026-05-29 01:00,North Hyderabad
R001,Madhapur,921,38,2026-05-29 02:00,West Hyderabad
R002,Banjara Hills,1850,37,2026-05-29 02:00,Central City
R003,Secunderabad,839,30,2026-05-29 02:00,North Hyderabad
R001,Madhapur,1487,30,2026-05-29 03:00,West Hyderabad
R002,Banjara Hills,1694,24,2026-05-29 03:00,Central City
R003,Secunderabad,1810,40,2026-05-29 03:00,North Hyderabad
R001,Madhapur,1218,30,2026-05-29 04:00,West Hyderabad
R002,Banjara Hills,908,37,2026-05-29 04:00,Central City
R003,Secunderabad,1978,25,2026-05-29 04:00,North Hyderabad
R001,Madhapur,859,25,2026-05-29 05:00,West Hyderabad
R002,Banjara Hills,1189,38,2026-05-29 05:00,Central City
R003,Secunderabad,994,23,2026-05-29 05:00,North Hyderabad
R001,Madhapur,972,27,2026-05-29 06:00,West Hyderabad
R002,Banjara Hills,1340,21,2026-05-29 06:00,Central City
R003,Secunderabad,1915,22,2026-05-29 06:00,North Hyderabad
R001,Madhapur,1861,30,2026-05-29 07:00,West Hyderabad
R002,Banjara Hills,1666,20,2026-05-29 07:00,Central City
R003,Secunderabad,1752,27,2026-05-29 07:00,North Hyderabad
R001,Madhapur,1716,32,2026-05-29 08:00,West Hyderabad
R002,Banjara Hills,871,37,2026-05-29 08:00,Central City
R003,Secunderabad,1555,34,2026-05-29 08:00,North Hyderabad
R001,Madhapur,1025,22,2026-05-29 09:00,West Hyderabad
R002,Banjara Hills,1798,30,2026-05-29 09:00,Central City
R003,Secunderabad,1384,21,2026-05-29 09:00,North Hyderabad
R001,Madhapur,1883,29,2026-05-29 10:00,West Hyderabad
R002,Banjara Hills,1983,40,2026-05-29 10:00,Central City
R003,Secunderabad,1281,25,2026-05-29 10:00,North Hyderabad
R001,Madhapur,1284,37,2026-05-29 11:00,West Hyderabad
R002,Banjara Hills,1954,20,2026-05-29 11:00,Central City
R003,Secunderabad,1372,32,2026-05-29 11:00,North Hyderabad
R001,Madhapur,1966,40,2026-05-29 12:00,West Hyderabad
R002,Banjara Hills,1942,30,2026-05-29 12:00,Central City
R003,Secunderabad,1407,39,2026-05-29 12:00,North Hyderabad
R001,Madhapur,1889,33,2026-05-29 13:00,West Hyderabad
R002,Banjara Hills,1555,34,2026-05-29 13:00,Central City
R003,Secunderabad,1614,29,2026-05-29 13:00,North Hyderabad
R001,Madhapur,1461,40,2026-05-29 14:00,West Hyderabad
R002,Banjara Hills,1062,20,2026-05-29 14:00,Central City
R003,Secunderabad,1831,30,2026-05-29 14:00,North Hyderabad
R001,Madhapur,1680,31,2026-05-29 15:00,West Hyderabad
R002,Banjara Hills,1050,33,2026-05-29 15:00,Central City
R003,Secunderabad,1889,32,2026-05-29 15:00,North Hyderabad
R001,Madhapur,1594,28,2026-05-29 16:00,West Hyderabad
R002,Banjara Hills,987,27,2026-05-29 16:00,Central City
R003,Secunderabad,1449,29,2026-05-29 16:00,North Hyderabad
R001,Madhapur,1763,35,2026-05-29 17:00,West Hyderabad
R002,Banjara Hills,899,28,2026-05-29 17:00,Central City
R003,Secunderabad,920,36,2026-05-29 17:00,North Hyderabad
R001,Madhapur,1161,28,2026-05-29 18:00,West Hyderabad
R002,Banjara Hills,1250,23,2026-05-29 18:00,Central City
R003,Secunderabad,843,28,2026-05-29 18:00,North Hyderabad
R001,Madhapur,1457,23,2026-05-29 19:00,West Hyderabad
R002,Banjara Hills,1811,38,2026-05-29 19:00,Central City
R003,Secunderabad,1518,31,2026-05-29 19:00,North Hyderabad
R001,Madhapur,843,22,2026-05-29 20:00,West Hyderabad
R002,Banjara Hills,1939,35,2026-05-29 20:00,Central City
R003,Secunderabad,946,35,2026-05-29 20:00,North Hyderabad
R001,Madhapur,1062,38,2026-05-29 21:00,West Hyderabad
R002,Banjara Hills,1470,22,2026-05-29 21:00,Central City
R003,Secunderabad,1064,27,2026-05-29 21:00,North Hyderabad
R001,Madhapur,851,27,2026-05-29 22:00,West Hyderabad
R002,Banjara Hills,1496,30,2026-05-29 22:00,Central City
R003,Secunderabad,1335,26,2026-05-29 22:00,North Hyderabad
R001,Madhapur,1454,38,2026-05-29 23:00,West Hyderabad
R002,Banjara Hills,890,24,2026-05-29 23:00,Central City
R003,Secunderabad,1928,29,2026-05-29 23:00,North Hyderabad
R001,Madhapur,1902,21,2026-05-30 00:00,West Hyderabad
R002,Banjara Hills,1685,27,2026-05-30 00:00,Central City
R003,Secunderabad,1130,40,2026-05-30 00:00,North Hyderabad
R001,Madhapur,915,34,2026-05-30 01:00,West Hyderabad
R002,Banjara Hills,989,23,2026-05-30 01:00,Central City
R003,Secunderabad,1495,36,2026-05-30 01:00,North Hyderabad
R001,Madhapur,1542,36,2026-05-30 02:00,West Hyderabad
R002,Banjara Hills,1485,39,2026-05-30 02:00,Central City
R003,Secunderabad,1762,21,2026-05-30 02:00,North Hyderabad
R001,Madhapur,1350,39,2026-05-30 03:00,West Hyderabad
R002,Banjara Hills,1972,38,2026-05-30 03:00,Central City
R003,Secunderabad,1047,25,2026-05-30 03:00,North Hyderabad
R001,Madhapur,1827,34,2026-05-30 04:00,West Hyderabad
R002,Banjara Hills,1706,22,2026-05-30 04:00,Central City
R003,Secunderabad,1718,22,2026-05-30 04:00,North Hyderabad
R001,Madhapur,1687,26,2026-05-30 05:00,West Hyderabad
R002,Banjara Hills,1647,25,2026-05-30 05:00,Central City
R003,Secunderabad,1839,35,2026-05-30 05:00,North Hyderabad
R001,Madhapur,1713,27,2026-05-30 06:00,West Hyderabad
R002,Banjara Hills,832,39,2026-05-30 06:00,Central City
R003,Secunderabad,1410,27,2026-05-30 06:00,North Hyderabad
R001,Madhapur,1281,34,2026-05-30 07:00,West Hyderabad
R002,Banjara Hills,1607,27,2026-05-30 07:00,Central City
R003,Secunderabad,1851,26,2026-05-30 07:00,North Hyderabad
R001,Madhapur,1712,26,2026-05-30 08:00,West Hyderabad
R002,Banjara Hills,1892,27,2026-05-30 08:00,Central City
R003,Secunderabad,1894,23,2026-05-30 08:00,North Hyderabad
R001,Madhapur,865,38,2026-05-30 09:00,West Hyderabad
R002,Banjara Hills,1895,34,2026-05-30 09:00,Central City
R003,Secunderabad,1266,39,2026-05-30 09:00,North Hyderabad
R001,Madhapur,1242,37,2026-05-30 10:00,West Hyderabad
R002,Banjara Hills,1145,27,2026-05-30 10:00,Central City
R003,Secunderabad,812,34,2026-05-30 10:00,North Hyderabad
R001,Madhapur,1083,29,2026-05-30 11:00,West Hyderabad
R002,Banjara Hills,1824,20,2026-05-30 11:00,Central City
R003,Secunderabad,1515,35,2026-05-30 11:00,North Hyderabad
R001,Madhapur,1140,38,2026-05-30 12:00,West Hyderabad
R002,Banjara Hills,1881,24,2026-05-30 12:00,Central City
R003,Secunderabad,1049,29,2026-05-30 12:00,North Hyderabad
R001,Madhapur,1789,32,2026-05-30 13:00,West Hyderabad
R002,Banjara Hills,1013,26,2026-05-30 13:00,Central City
R003,Secunderabad,1269,24,2026-05-30 13:00,North Hyderabad
R001,Madhapur,1873,28,2026-05-30 14:00,West Hyderabad
R002,Banjara Hills,945,25,2026-05-30 14:00,Central City
R003,Secunderabad,1466,22,2026-05-30 14:00,North Hyderabad
R001,Madhapur,1862,23,2026-05-30 15:00,West Hyderabad
R002,Banjara Hills,1313,33,2026-05-30 15:00,Central City
R003,Secunderabad,1106,34,2026-05-30 15:00,North Hyderabad
R001,Madhapur,880,38,2026-05-30 16:00,West Hyderabad
R002,Banjara Hills,1071,29,2026-05-30 16:00,Central City
R003,Secunderabad,1145,24,2026-05-30 16:00,North Hyderabad
R001,Madhapur,1577,28,2026-05-30 17:00,West Hyderabad
R002,Banjara Hills,1125,30,2026-05-30 17:00,Central City
R003,Secunderabad,824,38,2026-05-30 17:00,North Hyderabad
R001,Madhapur,1590,21,2026-05-30 18:00,West Hyderabad
R002,Banjara Hills,1945,33,2026-05-30 18:00,Central City
R003,Secunderabad,1206,39,2026-05-30 18:00,North Hyderabad
R001,Madhapur,895,32,2026-05-30 19:00,West Hyderabad
R002,Banjara Hills,1918,34,2026-05-30 19:00,Central City
R003,Secunderabad,1175,30,2026-05-30 19:00,North Hyderabad
R001,Madhapur,1791,34,2026-05-30 20:00,West Hyderabad
